index,sourceArray,name,type,muscleGroup,equipment,tags,description,clientDescription,isPublic
"496","newExercises","Escalador de montaña","CARDIO","Full body","Máquina escaladora","full_body|maquina_escaladora|cardio|resistencia","Ejercicio cardiovascular en máquina escaladora (stair climber o versaclimber). Simula el ascenso de escaleras con resistencia ajustable, trabajando piernas, glúteos y core.","Subite a la máquina escaladora, ajustá la velocidad y resistencia según tu nivel. Subí los escalones de forma continua manteniendo el torso erguido y el core activado. No te apoyes en los barandales. Controlá la respiración de forma rítmica.","true"
"497","newExercises","Bird dog contralateral","FUNCTIONAL","Core","Peso corporal","core|peso_corporal|estabilidad|equilibrio|lumbares","Ejercicio funcional de estabilización core en cuadrupedia con extensión contralateral de brazo y pierna. Fortalece lumbares, glúteos, hombros y mejora el control motor.","Desde posición de cuadrupedia (manos bajo hombros, rodillas bajo caderas), extendé el brazo derecho y la pierna izquierda simultáneamente hasta que queden alineados con el torso. Mantené la pelvis estable y la espalda neutra. Volvé controlado y alterná los lados.","true"
"498","newExercises","Sled reverse","FUNCTIONAL","Piernas","Trineo (sled)","piernas|trineo|fuerza|resistencia|posterior","Ejercicio funcional de empuje de trineo hacia atrás (caminando de espaldas). Desarrolla fuerza de cuádriceps, estabilidad de rodilla y resistencia de cadena posterior.","Agarra las correas o manijas del trineo y caminá hacia atrás tirando de él. Mantené el torso erguido, las rodillas ligeramente flexionadas y empujá con los talones. Mantené un ritmo constante y controlá la respiración.","true"
"499","newExercises","Kettlebell halo","FUNCTIONAL","Hombros","Kettlebell","hombros|kettlebell|movilidad|core|estabilidad","Ejercicio funcional de movilidad y estabilidad de hombros que consiste en pasar la kettlebell alrededor de la cabeza. Fortalece el manguito rotador, core y mejora el rango de movimiento articular.","Sostené la kettlebell por las asas cerca del pecho. Pasala alrededor de la cabeza en círculos amplios, manteniendo los codos flexionados y el core activado para evitar arquear la espalda. Realizá los círculos en ambos sentidos.","true"
"500","newExercises","Farmer carry con giro","FUNCTIONAL","Core","Mancuernas","core|mancuernas|agarre|estabilidad|oblicuos|kettlebells","Variante del farmer walk que incorpora giros controlados del torso. Desarrolla fuerza de agarre, estabilidad de core, oblicuos y resistencia general.","Sostené una mancuerna o kettlebell en cada mano a los costados del cuerpo. Caminá manteniendo la espalda erguida y, cada ciertos pasos, realizá un giro controlado de 90° o 180° del torso manteniendo las caderas estables. No dejes que el peso te desequilibre.","true"
"501","newExercises","Dead bug con banda","FUNCTIONAL","Core","Banda","core|banda_elastica|estabilidad|lumbares|control_motor","Ejercicio funcional de core en decúbito supino con resistencia de banda elástica. Fortalece el transverso del abdomen, recto abdominal y mejora la estabilidad lumbopélvica.","Acostate boca arriba con los brazos extendidos hacia el techo sujetando una banda elástica anclada detrás de vos. Flexioná rodillas y caderas a 90°. Extendé el brazo derecho y la pierna izquierda simultáneamente mientras mantenés la espalda baja pegada al suelo. Alterná los lados.","true"
"502","newExercises","Sled lateral push","FUNCTIONAL","Piernas","Trineo (sled)","piernas|trineo|fuerza|aductores|estabilidad","Ejercicio funcional de empuje lateral de trineo. Desarrolla fuerza de aductores, estabilidad de cadera y resistencia en posición lateral.","Colocate de lado al trineo con las manos sobre él. Empujá el trineo hacia adelante desplazándote lateralmente en sentido de caracol. Mantené las rodillas ligeramente flexionadas, el core activado y la espalda neutra. Cambiá de lado.","true"
"503","newExercises","Bear crawl","FUNCTIONAL","Full body","Peso corporal","full_body|peso_corporal|estabilidad|coordinacion|core","Ejercicio funcional de gateo en cuadrupedia con las rodillas elevadas. Desarrolla estabilidad de core, coordinación contralateral, fuerza de hombros y movilidad de cadera.","Desde posición de cuadrupedia, elevá las rodillas apenas del suelo (2-3 cm). Gateá hacia adelante moviendo brazo y pierna contralaterales simultáneamente. Mantené la espalda neutra, las caderas bajas y el core activado. Podés gatear en diferentes direcciones.","true"
"504","newExercises","Snatch con kettlebell","FUNCTIONAL","Full body","Kettlebell","full_body|kettlebell|snatch|potencia|explosividad","Ejercicio funcional de levantamiento olímpico con kettlebell. Desarrolla potencia, explosividad, coordinación y fuerza de cadena posterior en un movimiento continuo del suelo sobre la cabeza.","Colocá la kettlebell entre los pies. Agachate agarrando la kettlebell con una mano, mantené la espalda neutra. Extendé las caderas y rodillas explosivamente para impulsar la kettlebell hacia arriba, recibiéndola sobre el antebrazo con el brazo extendido. Bajá controlado y repetí.","true"
"505","newExercises","Dead bug con peso","FUNCTIONAL","Core","Mancuerna","core|mancuerna|estabilidad|lumbares|control_motor|disco","Variante del dead bug que incorpora peso adicional para aumentar la resistencia. Fortalece el core profundo, mejora la estabilidad lumbopélvica y el control motor.","Acostate boca arriba con los brazos extendidos hacia el techo sosteniendo una mancuerna o disco. Flexioná rodillas y caderas a 90°. Extendé el brazo derecho y la pierna izquierda simultáneamente, manteniendo la espalda baja pegada al suelo en todo momento. Alterná los lados de forma controlada.","true"
"506","newExercises","Kettlebell goblet squat","FUNCTIONAL","Piernas","Kettlebell","piernas|kettlebell|sentadilla|fuerza|movilidad","Ejercicio funcional de sentadilla sosteniendo una kettlebell al pecho. Desarrolla fuerza de piernas, movilidad de cadera y tobillo, y estabilidad de core.","Sostené la kettlebell por las asas cerca del pecho (posición de cáliz). Separá los pies a la anchura de los hombros con las puntas ligeramente hacia afuera. Bajá en sentadilla manteniendo el torso erguido, las rodillas alineadas con los pies y la kettlebell cerca del cuerpo. Subí extendiendo completamente caderas y rodillas.","true"
"507","newExercises","Turkish half get-up","FUNCTIONAL","Full body","Kettlebell","full_body|kettlebell|estabilidad|movilidad|hombros|mancuerna","Ejercicio funcional que consiste en levantarse del suelo hasta la posición de puente sosteniendo peso sobre la cabeza. Desarrolla estabilidad de hombros, movilidad de cadera, fuerza de core y coordinación.","Acostate boca arriba con una kettlebell o mancuerna extendida sobre el hombro derecho. Con la pierna derecha flexionada y el pie apoyado, elevá la cadera formando un puente mientras mantenés el peso estable sobre la cabeza. Bajá controlado y repetí del otro lado.","true"
"508","newExercises","Farmer suitcase carry","FUNCTIONAL","Core","Mancuerna","core|mancuerna|agarre|estabilidad_lateral|oblicuos|kettlebell","Variante unilateral del farmer walk. Sostener peso en una sola mano obliga al core a estabilizar lateralmente, fortaleciendo oblicuos, cuadrado lumbar y músculos estabilizadores.","Sostené una mancuerna o kettlebell pesada en una sola mano a los costados del cuerpo, como si fuera una valija. Caminá manteniendo el torso completamente erguido, sin dejar que el peso te incline hacia ese lado. Mantené el core contraído y los hombros alineados. Cambiá de mano.","true"
"509","newExercises","Box lateral jump","FUNCTIONAL","Piernas","Cajón pliométrico","piernas|cajon|salto|pliometria|estabilidad","Ejercicio funcional de salto lateral sobre cajón. Desarrolla potencia de piernas, estabilidad de tobillo y rodilla, y coordinación en el plano frontal.","Colocate de lado al cajón con los pies juntos. Flexioná ligeramente las rodillas y saltá lateralmente sobre el cajón aterrizando con ambos pies y las rodillas flexionadas. Bajá del otro lado y repetí en el sentido contrario. Mantené el core activado y aterrizá suave.","true"
"510","newExercises","TRX y-fly","FUNCTIONAL","Hombros","TRX","hombros|trx|postura|dorsal|estabilidad","Ejercicio funcional de apertura en Y con TRX. Trabaja el manguito rotador, dorsal ancho, romboides y mejora la postura de hombros abiertos.","Sostené las asas del TRX con los brazos extendidos y el cuerpo inclinado hacia atrás. Abrí los brazos en forma de Y elevándolos hacia arriba y hacia los costados, manteniendo una ligera flexión de codos. Volvé controlado a la posición inicial manteniendo la tensión en el TRX.","true"
"511","newExercises","Bird dog","FUNCTIONAL","Core","Peso corporal","core|peso_corporal|estabilidad|equilibrio|lumbares","Ejercicio funcional clásico de estabilización core en cuadrupedia. Fortalece lumbares, glúteos, hombros y mejora el control motor y la propiocepción.","Desde posición de cuadrupedia (manos bajo hombros, rodillas bajo caderas), extendé el brazo derecho y la pierna izquierda simultáneamente hasta que queden paralelos al piso. Mantené la pelvis estable, la espalda neutra y evitá rotar el torso. Volvé controlado y alterná los lados.","true"
"512","newExercises","Snatch con mancuernas","FUNCTIONAL","Full body","Mancuernas","full_body|mancuernas|snatch|potencia|explosividad","Ejercicio funcional de levantamiento olímpico con mancuernas. Desarrolla potencia, explosividad de cadena posterior, coordinación y fuerza de hombros en un movimiento continuo.","Colocá una mancuerna entre los pies. Agachate agarrando la mancuerna con una mano, mantené la espalda neutra y el pecho abierto. Extendé caderas y rodillas explosivamente para impulsar la mancuerna hacia arriba, recibiéndola sobre la cabeza con el brazo extendido y la muñeca recta. Bajá controlado.","true"
"513","newExercises","Clean con kettlebell","FUNCTIONAL","Full body","Kettlebell","full_body|kettlebell|clean|potencia|cadera","Ejercicio funcional de levantamiento que consiste en llevar la kettlebell del suelo a la posición de rack en el hombro. Desarrolla potencia de cadera, fuerza de agarre y coordinación.","Colocá la kettlebell entre los pies. Agachate agarrando la kettlebell con una mano, mantené la espalda neutra. Extendé caderas y rodillas explosivamente para impulsar la kettlebell, girando la muñeca para recibirla suavemente sobre el antebrazo en la posición de rack (cerca del hombro). Bajá controlado y repetí.","true"
"514","newExercises","Bird dog con peso","FUNCTIONAL","Core","Mancuerna ligera","core|mancuerna|estabilidad|equilibrio|propiocepcion|tobilleras","Variante del bird dog que añade resistencia con mancuerna ligera o tobilleras. Aumenta la dificultad del ejercicio de estabilización core y mejora el control motor.","Desde posición de cuadrupedia, sostené una mancuerna ligera en la mano o colocate una tobillera. Extendé el brazo con peso y la pierna contralateral simultáneamente. Mantené la pelvis estable, la espalda neutra y evitá rotar el torso. Volvé controlado y alterná los lados.","true"
"515","newExercises","Clean muscle clean","FUNCTIONAL","Full body","Barra","full_body|barra|clean|fuerza|tecnica|mancuernas","Variante del clean donde se realiza el movimiento sin rebote ni impulso desde el suelo. Enfatiza la técnica, el control y la fuerza de la cadena posterior sin ayuda del rebote elástico.","Colocá la barra o mancuernas en posición de rack (cerca de los hombros). Bajá controladamente hasta las caderas o rodillas, manteniendo la espalda neutra. Desde esa posición, extendé caderas y rodillas para llevar el peso de vuelta a la posición de rack sin dejarlo caer al suelo. Enfatizá la extensión completa de caderas.","true"
